from,to
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130276
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130279
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130278
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130269
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130268
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130271
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130270
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130273
http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm,http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130272
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158118
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66781
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C74456
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158119
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C160927
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C88026
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89960
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89959
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89962
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89961
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89963
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C177911
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158120
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158116
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158117
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C160930
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120529
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90018
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66786
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89966
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89965
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C99074
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120530
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90013
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C71150
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C71153
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C71151
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C71152
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C160929
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124311
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124312
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124310
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124313
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124314
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124315
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89970
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89969
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C71113
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C160931
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124317
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124316
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124318
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124319
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C163029
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C65047
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67154
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C99073
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89972
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89971
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89975
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90017
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C176226
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C88025
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90004
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66742
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120531
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124320
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124321
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66789
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C150810
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89977
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89976
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66726
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C95121
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C95120
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85839
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85494
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C128685
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C128686
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C128684
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C128683
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C154684
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C99075
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C71148
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124323
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124322
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124324
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C124325
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158121
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158122
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C160928
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C78737
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158123
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66729
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120532
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120533
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C184332
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C111113
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90012
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89982
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C163030
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C163031
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89974
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89973
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120534
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120535
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90000
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90003
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89981
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89980
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90009
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90007
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120536
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C120537
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66731
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66732
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158124
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C77808
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C77529
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89968
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C77530
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90002
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C89967
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C158125
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C181166
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90006
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C90005
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C71620
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66770
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C66741
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C67153
http://id.d4k.dk/dataset/cdisc/ct/v48/send,http://id.d4k.dk/dataset/cdisc/ct/v48/send/C132321
