label,url,uri
API_SOURCE,https://api.library.cdisc.org/api/mdr/ct/packages/adamct-2021-12-17,http://id.d4k.dk/dataset/source/cdisc/ct/adam
API_SOURCE,https://api.library.cdisc.org/api/mdr/ct/packages/cdashct-2021-12-17,http://id.d4k.dk/dataset/source/cdisc/ct/cdash
API_SOURCE,https://api.library.cdisc.org/api/mdr/ct/packages/define-xmlct-2021-12-17,http://id.d4k.dk/dataset/source/cdisc/ct/define-xml
API_SOURCE,https://api.library.cdisc.org/api/mdr/ct/packages/glossaryct-2021-12-17,http://id.d4k.dk/dataset/source/cdisc/ct/glossary
API_SOURCE,https://api.library.cdisc.org/api/mdr/ct/packages/protocolct-2021-12-17,http://id.d4k.dk/dataset/source/cdisc/ct/protocol
API_SOURCE,https://api.library.cdisc.org/api/mdr/ct/packages/sdtmct-2021-12-17,http://id.d4k.dk/dataset/source/cdisc/ct/sdtm
API_SOURCE,https://api.library.cdisc.org/api/mdr/ct/packages/sendct-2021-12-17,http://id.d4k.dk/dataset/source/cdisc/ct/send
